NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,label
0.0,0.0,2.0,0.0,131.0,41.0,0.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1
4.0,0.0,18.0,10.0,261.0,49.0,0.0,2.0,0.1111111111111111,2.0,22.0,1
1.0,0.0,3.0,3.0,49.0,5.0,0.0,0.0,0.0,1.0,3.0,1
6.0,1.0,84.0,73.0,661.0,127.0,0.0,0.0,0.19047619047619047,2.0,29.0,2
0.0,0.0,12.0,12.0,22.0,12.0,2.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,1.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,4.0,3.0,47.0,11.0,0.0,0.0,-1.0,5.0,4.0,1
7.0,0.0,16.0,12.0,122.0,31.0,0.0,3.0,0.375,2.0,15.0,2
0.0,0.0,23.0,19.0,202.0,42.0,0.0,0.0,-1.0,1.0,27.0,2
0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,-1.0,2.0,0.0,2
2.0,0.0,3.0,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,1.0,42.0,2.0,0.0,0.0,-1.0,0.0,4.0,1
3.0,0.0,3.0,3.0,18.0,3.0,0.0,0.0,0.6666666666666666,0.0,5.0,1
0.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,37.0,4.0,0.0,0.0,-1.0,0.0,5.0,2
2.0,0.0,10.0,8.0,39.0,10.0,0.0,3.0,0.6,0.0,2.0,2
0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
2.0,0.0,4.0,3.0,31.0,5.0,2.0,0.0,0.5,1.0,2.0,2
8.0,0.0,12.0,10.0,139.0,25.0,0.0,0.0,0.4166666666666667,1.0,5.0,2
0.0,0.0,2.0,2.0,13.0,3.0,0.0,0.0,-1.0,0.0,3.0,1
0.0,0.0,6.0,2.0,22.0,6.0,0.0,0.0,-1.0,4.0,3.0,1
0.0,0.0,20.0,15.0,198.0,26.0,0.0,0.0,-1.0,2.0,13.0,2
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,1.0,2
2.0,0.0,11.0,10.0,53.0,13.0,0.0,3.0,0.2727272727272727,2.0,14.0,2
0.0,0.0,8.0,0.0,10.0,8.0,0.0,1.0,-1.0,8.0,1.0,2
0.0,0.0,4.0,3.0,14.0,4.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,-1.0,1.0,1.0,2
15.0,1.0,26.0,26.0,159.0,36.0,0.0,0.0,0.07692307692307693,4.0,7.0,1
0.0,0.0,35.0,35.0,37.0,35.0,1.0,0.0,-1.0,4.0,0.0,2
0.0,0.0,7.0,0.0,33.0,7.0,0.0,0.0,-1.0,3.0,0.0,2
0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,3.0,1
2.0,2.0,3.0,3.0,13.0,3.0,0.0,0.0,0.6666666666666666,2.0,1.0,2
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,1
2.0,1.0,13.0,13.0,44.0,13.0,0.0,2.0,0.38461538461538464,6.0,6.0,2
2.0,0.0,8.0,4.0,95.0,23.0,0.0,1.0,0.25,7.0,3.0,2
0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,-1.0,0.0,0.0,1
5.0,0.0,9.0,9.0,45.0,10.0,0.0,0.0,0.0,10.0,3.0,2
11.0,0.0,15.0,11.0,261.0,40.0,0.0,0.0,0.13333333333333333,2.0,0.0,2
6.0,0.0,5.0,4.0,41.0,7.0,0.0,0.0,0.0,3.0,0.0,2
2.0,0.0,6.0,5.0,34.0,8.0,0.0,6.0,0.8333333333333334,0.0,6.0,2
0.0,0.0,1.0,1.0,17.0,3.0,0.0,0.0,-1.0,0.0,4.0,2
1.0,1.0,1.0,1.0,9.0,1.0,0.0,2.0,0.0,1.0,4.0,2
1.0,1.0,8.0,7.0,63.0,8.0,0.0,1.0,0.875,4.0,5.0,2
2.0,0.0,2.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,-1.0,0.0,0.0,1
3.0,0.0,14.0,12.0,64.0,14.0,2.0,0.0,0.35714285714285715,5.0,1.0,2
0.0,0.0,5.0,5.0,21.0,5.0,0.0,3.0,-1.0,2.0,10.0,2
0.0,0.0,1.0,1.0,19.0,2.0,0.0,0.0,-1.0,0.0,4.0,1
5.0,0.0,8.0,6.0,105.0,20.0,0.0,0.0,0.625,24.0,14.0,2
0.0,0.0,2.0,2.0,14.0,3.0,0.0,0.0,-1.0,0.0,2.0,1
3.0,0.0,2.0,2.0,70.0,13.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,3.0,0.0,8.0,3.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
2.0,0.0,3.0,3.0,27.0,4.0,0.0,1.0,0.0,0.0,3.0,2
0.0,0.0,2.0,2.0,31.0,4.0,0.0,0.0,-1.0,0.0,1.0,2
6.0,0.0,17.0,7.0,113.0,24.0,7.0,1.0,0.11764705882352941,1.0,8.0,2
2.0,0.0,3.0,2.0,24.0,3.0,0.0,0.0,0.0,1.0,0.0,2
0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,2.0,2.0,10.0,2.0,0.0,0.0,-1.0,0.0,2.0,1
0.0,0.0,2.0,2.0,24.0,5.0,0.0,1.0,-1.0,0.0,3.0,1
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,1
0.0,0.0,1.0,1.0,30.0,4.0,0.0,2.0,-1.0,0.0,1.0,1
21.0,0.0,20.0,14.0,220.0,41.0,0.0,1.0,0.1,1.0,8.0,2
0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,-1.0,3.0,0.0,2
2.0,0.0,4.0,4.0,71.0,16.0,0.0,1.0,0.5,0.0,2.0,1
3.0,0.0,11.0,9.0,77.0,17.0,0.0,0.0,0.18181818181818182,2.0,12.0,2
2.0,0.0,4.0,3.0,18.0,4.0,0.0,0.0,0.5,0.0,6.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,2.0,-1.0,0.0,0.0,1
3.0,0.0,3.0,3.0,35.0,6.0,0.0,0.0,0.0,0.0,6.0,1
0.0,0.0,6.0,6.0,20.0,6.0,0.0,0.0,-1.0,0.0,2.0,1
3.0,0.0,2.0,2.0,44.0,7.0,0.0,0.0,0.0,0.0,3.0,1
3.0,0.0,55.0,51.0,338.0,70.0,0.0,0.0,0.8363636363636363,6.0,12.0,1
1.0,0.0,9.0,8.0,41.0,9.0,0.0,0.0,0.5555555555555556,1.0,1.0,2
8.0,1.0,14.0,14.0,73.0,15.0,0.0,0.0,0.0,11.0,5.0,2
1.0,0.0,11.0,11.0,65.0,15.0,0.0,0.0,0.5454545454545454,0.0,6.0,1
1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2
6.0,0.0,5.0,4.0,41.0,7.0,0.0,0.0,0.0,3.0,0.0,2
5.0,5.0,13.0,5.0,64.0,16.0,0.0,1.0,0.6923076923076923,7.0,0.0,2
2.0,0.0,4.0,4.0,36.0,8.0,0.0,0.0,1.0,0.0,5.0,1
0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,-1.0,0.0,3.0,2
0.0,0.0,2.0,2.0,11.0,2.0,0.0,0.0,-1.0,1.0,1.0,2
0.0,0.0,4.0,4.0,16.0,4.0,0.0,0.0,-1.0,0.0,2.0,1
1.0,0.0,9.0,6.0,30.0,9.0,0.0,0.0,0.6666666666666666,10.0,4.0,1
0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,9.0,9.0,37.0,12.0,0.0,0.0,0.0,2.0,1.0,2
4.0,0.0,5.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,4.0,4.0,23.0,4.0,0.0,1.0,-1.0,1.0,2.0,2
0.0,0.0,9.0,9.0,11.0,9.0,1.0,0.0,-1.0,4.0,0.0,2
3.0,0.0,9.0,9.0,47.0,13.0,0.0,1.0,0.0,1.0,6.0,2
5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-1.0,1.0,2.0,1
1.0,1.0,4.0,3.0,16.0,4.0,0.0,2.0,1.0,20.0,7.0,2
0.0,0.0,4.0,4.0,14.0,4.0,0.0,3.0,-1.0,0.0,0.0,1
0.0,0.0,3.0,3.0,11.0,3.0,0.0,1.0,-1.0,0.0,1.0,1
0.0,0.0,3.0,2.0,14.0,3.0,0.0,3.0,-1.0,0.0,5.0,1
0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,-1.0,0.0,1.0,1
1.0,0.0,103.0,102.0,362.0,106.0,0.0,0.0,0.038834951456310676,2.0,8.0,1
0.0,0.0,1.0,1.0,79.0,18.0,0.0,2.0,-1.0,0.0,2.0,1
0.0,0.0,2.0,2.0,26.0,5.0,0.0,0.0,-1.0,1.0,1.0,2
1.0,0.0,2.0,2.0,13.0,3.0,0.0,2.0,1.0,0.0,1.0,1
2.0,0.0,35.0,21.0,138.0,46.0,2.0,1.0,0.42857142857142855,8.0,11.0,2
0.0,0.0,2.0,2.0,6.0,2.0,2.0,0.0,-1.0,1.0,2.0,1
0.0,0.0,15.0,15.0,65.0,16.0,0.0,0.0,-1.0,2.0,7.0,2
2.0,0.0,3.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,2.0,1.0,10.0,2.0,0.0,1.0,-1.0,0.0,0.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,1.0,2.0,2
2.0,0.0,5.0,5.0,34.0,7.0,0.0,0.0,1.0,0.0,3.0,1
0.0,0.0,3.0,3.0,11.0,3.0,0.0,2.0,-1.0,0.0,2.0,1
1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,2
5.0,1.0,9.0,9.0,105.0,11.0,4.0,0.0,0.0,16.0,4.0,2
4.0,0.0,7.0,7.0,85.0,11.0,0.0,0.0,0.2857142857142857,6.0,3.0,1
2.0,0.0,4.0,4.0,33.0,9.0,0.0,2.0,0.0,0.0,3.0,1
1.0,0.0,2.0,2.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,2
2.0,0.0,9.0,9.0,52.0,9.0,0.0,1.0,0.4444444444444444,1.0,4.0,2
1.0,0.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,1
3.0,3.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,9.0,7.0,48.0,12.0,0.0,2.0,0.2222222222222222,1.0,4.0,2
0.0,0.0,6.0,5.0,35.0,8.0,0.0,1.0,-1.0,0.0,5.0,1
6.0,0.0,15.0,15.0,144.0,26.0,0.0,0.0,0.0,27.0,2.0,2
1.0,0.0,3.0,3.0,20.0,5.0,6.0,1.0,0.6666666666666666,0.0,2.0,2
1.0,0.0,4.0,4.0,18.0,4.0,0.0,0.0,1.0,2.0,0.0,2
2.0,0.0,24.0,22.0,149.0,24.0,0.0,0.0,0.875,0.0,2.0,2
3.0,0.0,3.0,2.0,41.0,5.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,4.0,0.0,28.0,4.0,2.0,0.0,-1.0,11.0,0.0,2
4.0,4.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,1
1.0,0.0,4.0,2.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,1
4.0,0.0,9.0,7.0,69.0,17.0,0.0,0.0,0.0,12.0,3.0,1
0.0,0.0,3.0,3.0,9.0,3.0,0.0,1.0,-1.0,0.0,0.0,1
0.0,0.0,9.0,8.0,39.0,11.0,0.0,2.0,-1.0,3.0,3.0,2
7.0,0.0,7.0,7.0,53.0,10.0,0.0,0.0,0.2857142857142857,3.0,4.0,2
3.0,0.0,6.0,4.0,38.0,8.0,3.0,0.0,0.5,7.0,1.0,2
7.0,0.0,13.0,12.0,107.0,20.0,0.0,0.0,0.23076923076923078,2.0,0.0,2
3.0,0.0,4.0,4.0,19.0,4.0,0.0,0.0,0.0,1.0,1.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.0,4.0,4.0,16.0,5.0,0.0,2.0,0.5,1.0,0.0,1
1.0,0.0,4.0,4.0,17.0,4.0,0.0,1.0,1.0,0.0,0.0,2
0.0,0.0,9.0,6.0,57.0,9.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,5.0,5.0,12.0,5.0,0.0,1.0,-1.0,0.0,1.0,2
1.0,0.0,5.0,4.0,33.0,11.0,0.0,0.0,0.4,0.0,3.0,1
1.0,0.0,8.0,7.0,61.0,12.0,0.0,0.0,0.625,0.0,6.0,1
5.0,0.0,8.0,8.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,14.0,12.0,100.0,16.0,0.0,0.0,0.21428571428571427,1.0,7.0,2
13.0,0.0,24.0,13.0,177.0,34.0,2.0,0.0,0.375,2.0,10.0,2
22.0,0.0,12.0,11.0,139.0,20.0,0.0,2.0,0.16666666666666666,3.0,7.0,1
9.0,0.0,20.0,14.0,218.0,30.0,1.0,0.0,0.1,6.0,3.0,2
30.0,0.0,103.0,77.0,1490.0,138.0,0.0,0.0,0.05825242718446602,0.0,43.0,2
2.0,0.0,5.0,5.0,23.0,7.0,0.0,0.0,0.0,3.0,1.0,2
27.0,24.0,51.0,43.0,422.0,78.0,0.0,0.0,0.058823529411764705,37.0,3.0,1
9.0,0.0,11.0,9.0,69.0,13.0,0.0,2.0,0.2727272727272727,2.0,2.0,2
0.0,0.0,7.0,7.0,37.0,7.0,2.0,0.0,-1.0,3.0,2.0,2
59.0,42.0,7.0,4.0,198.0,11.0,0.0,0.0,0.42857142857142855,54.0,4.0,2
3.0,0.0,16.0,13.0,159.0,22.0,0.0,0.0,0.1875,4.0,4.0,2
13.0,0.0,10.0,5.0,134.0,26.0,0.0,0.0,0.3,3.0,9.0,1
3.0,0.0,6.0,6.0,42.0,14.0,0.0,0.0,0.0,122.0,1.0,2
1.0,0.0,5.0,3.0,31.0,5.0,0.0,1.0,0.8,0.0,1.0,1
0.0,0.0,3.0,0.0,14.0,3.0,1.0,0.0,-1.0,8.0,2.0,1
0.0,0.0,4.0,4.0,38.0,6.0,0.0,0.0,-1.0,0.0,1.0,2
3.0,1.0,4.0,4.0,34.0,7.0,0.0,1.0,0.0,3.0,3.0,1
5.0,0.0,3.0,3.0,27.0,3.0,0.0,0.0,0.6666666666666666,0.0,2.0,2
18.0,1.0,15.0,12.0,136.0,17.0,0.0,0.0,0.13333333333333333,0.0,18.0,1
6.0,0.0,8.0,7.0,57.0,11.0,0.0,2.0,0.375,1.0,3.0,2
1.0,0.0,2.0,1.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,3.0,3.0,28.0,5.0,0.0,1.0,0.0,2.0,3.0,1
3.0,0.0,5.0,5.0,27.0,5.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
4.0,0.0,9.0,8.0,41.0,9.0,0.0,2.0,0.3333333333333333,3.0,2.0,2
1.0,0.0,5.0,5.0,25.0,7.0,0.0,2.0,0.4,3.0,2.0,1
1.0,0.0,2.0,1.0,10.0,3.0,0.0,0.0,1.0,0.0,1.0,1
1.0,0.0,11.0,11.0,111.0,11.0,0.0,0.0,0.2727272727272727,0.0,1.0,1
1.0,0.0,4.0,4.0,18.0,7.0,0.0,0.0,0.75,0.0,1.0,1
1.0,0.0,4.0,3.0,18.0,5.0,0.0,1.0,0.0,1.0,1.0,2
6.0,0.0,6.0,5.0,48.0,12.0,0.0,1.0,0.0,0.0,1.0,1
5.0,1.0,14.0,14.0,107.0,26.0,0.0,0.0,0.14285714285714285,2.0,5.0,1
0.0,0.0,1.0,1.0,17.0,1.0,0.0,1.0,-1.0,1.0,1.0,2
0.0,0.0,2.0,2.0,8.0,2.0,0.0,9109.0,-1.0,0.0,1.0,1
4.0,0.0,6.0,5.0,41.0,8.0,0.0,1.0,0.0,4.0,1.0,1
15.0,0.0,7.0,6.0,141.0,23.0,0.0,0.0,0.2857142857142857,1.0,13.0,2
3.0,0.0,6.0,4.0,35.0,11.0,0.0,0.0,0.0,0.0,4.0,1
2.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-1.0,3.0,0.0,2
8.0,0.0,8.0,6.0,109.0,16.0,0.0,0.0,0.0,5.0,4.0,2
7.0,0.0,15.0,15.0,103.0,20.0,0.0,0.0,0.0,1.0,3.0,1
15.0,9.0,10.0,6.0,136.0,20.0,0.0,0.0,0.2,1.0,5.0,2
7.0,2.0,16.0,16.0,81.0,19.0,0.0,0.0,0.1875,3.0,1.0,1
28.0,15.0,15.0,12.0,162.0,24.0,2.0,0.0,0.4,17.0,6.0,2
7.0,0.0,6.0,5.0,69.0,15.0,0.0,0.0,0.0,0.0,1.0,1
9.0,0.0,37.0,30.0,563.0,157.0,0.0,0.0,0.5945945945945946,3.0,18.0,2
3.0,0.0,2.0,2.0,35.0,4.0,0.0,0.0,0.0,2.0,2.0,2
2.0,0.0,8.0,0.0,29.0,8.0,0.0,1.0,0.25,0.0,2.0,1
1.0,0.0,4.0,2.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,2
1.0,0.0,4.0,4.0,18.0,4.0,0.0,3.0,1.0,0.0,0.0,2
6.0,0.0,10.0,9.0,60.0,13.0,0.0,2.0,0.2,3.0,5.0,1
3.0,0.0,5.0,5.0,22.0,5.0,0.0,1.0,0.4,0.0,0.0,2
2.0,1.0,4.0,4.0,20.0,4.0,0.0,2.0,1.0,1.0,1.0,1
3.0,0.0,3.0,2.0,16.0,3.0,0.0,1.0,0.0,1.0,1.0,2
1.0,0.0,10.0,8.0,38.0,12.0,0.0,1.0,0.0,0.0,2.0,1
2.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,1
8.0,0.0,11.0,11.0,55.0,11.0,0.0,0.0,0.0,0.0,6.0,1
3.0,1.0,35.0,34.0,267.0,38.0,0.0,0.0,0.14285714285714285,0.0,17.0,1
6.0,0.0,2.0,2.0,52.0,2.0,0.0,0.0,0.0,0.0,2.0,2
0.0,0.0,3.0,0.0,19.0,3.0,2.0,0.0,-1.0,10.0,0.0,2
5.0,2.0,9.0,9.0,50.0,12.0,0.0,0.0,0.3333333333333333,17.0,2.0,2
1.0,0.0,7.0,7.0,34.0,10.0,22.0,0.0,0.0,5.0,2.0,1
9.0,0.0,11.0,10.0,66.0,12.0,0.0,2.0,0.2727272727272727,4.0,4.0,1
0.0,0.0,2.0,2.0,40.0,5.0,0.0,0.0,-1.0,0.0,2.0,1
1.0,0.0,3.0,3.0,19.0,3.0,0.0,2.0,0.6666666666666666,1.0,1.0,2
11.0,0.0,15.0,14.0,99.0,15.0,0.0,0.0,0.0,0.0,7.0,1
0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,-1.0,3.0,0.0,2
2.0,0.0,10.0,10.0,36.0,10.0,1.0,0.0,0.3,1.0,0.0,2
10.0,1.0,13.0,12.0,89.0,19.0,0.0,1.0,0.0,19.0,3.0,2
0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,-1.0,1.0,1.0,1
10.0,0.0,5.0,5.0,69.0,13.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,5.0,4.0,41.0,8.0,0.0,1.0,0.0,4.0,1.0,1
5.0,1.0,11.0,11.0,74.0,20.0,0.0,0.0,0.2727272727272727,29.0,2.0,2
6.0,1.0,11.0,10.0,133.0,13.0,0.0,0.0,0.0,1.0,7.0,1
1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,-1.0,6.0,0.0,2
6.0,0.0,4.0,3.0,25.0,4.0,5.0,0.0,0.0,0.0,2.0,1
2.0,0.0,5.0,5.0,26.0,7.0,0.0,0.0,0.0,2.0,1.0,2
18.0,1.0,16.0,10.0,228.0,41.0,0.0,2.0,0.125,27.0,8.0,1
6.0,0.0,8.0,7.0,54.0,10.0,0.0,2.0,0.375,1.0,2.0,2
0.0,0.0,3.0,0.0,18.0,3.0,0.0,0.0,-1.0,2.0,0.0,2
7.0,0.0,8.0,7.0,55.0,10.0,0.0,2.0,0.375,1.0,4.0,2
1.0,0.0,12.0,9.0,114.0,12.0,0.0,0.0,0.25,1.0,3.0,2
2.0,0.0,4.0,4.0,30.0,5.0,0.0,0.0,0.75,1.0,4.0,2
0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,-1.0,21.0,1.0,2
1.0,0.0,4.0,3.0,16.0,5.0,0.0,0.0,0.75,0.0,1.0,1
4.0,0.0,2.0,2.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,1
6.0,0.0,13.0,0.0,57.0,14.0,0.0,0.0,0.0,1.0,0.0,2
0.0,0.0,1.0,1.0,24.0,5.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,5.0,4.0,30.0,6.0,0.0,0.0,0.6,0.0,4.0,1
1.0,0.0,2.0,2.0,9.0,2.0,0.0,1.0,0.0,1.0,2.0,2
0.0,0.0,2.0,2.0,36.0,7.0,0.0,2.0,-1.0,0.0,4.0,1
5.0,0.0,6.0,6.0,56.0,10.0,0.0,1.0,0.3333333333333333,1.0,5.0,2
1.0,0.0,6.0,5.0,26.0,6.0,0.0,1.0,0.0,1.0,0.0,2
18.0,0.0,17.0,10.0,237.0,46.0,0.0,2.0,0.11764705882352941,32.0,12.0,2
5.0,0.0,10.0,9.0,47.0,11.0,0.0,0.0,0.6,0.0,2.0,1
1.0,0.0,4.0,3.0,48.0,8.0,0.0,0.0,0.75,2.0,2.0,2
0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,-1.0,1.0,1.0,2
1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2
4.0,0.0,14.0,10.0,68.0,14.0,1.0,0.0,-1.0,7.0,2.0,2
1.0,1.0,15.0,15.0,80.0,15.0,1.0,0.0,-1.0,4.0,1.0,1
4.0,0.0,18.0,16.0,240.0,25.0,0.0,0.0,0.16666666666666666,1.0,6.0,2
59.0,0.0,59.0,24.0,973.0,205.0,0.0,1.0,0.0847457627118644,4.0,39.0,2
21.0,5.0,25.0,15.0,481.0,104.0,0.0,0.0,0.2,6.0,24.0,1
0.0,0.0,2.0,2.0,40.0,8.0,0.0,2.0,-1.0,0.0,4.0,1
16.0,0.0,24.0,0.0,115.0,26.0,0.0,2.0,0.16666666666666666,0.0,6.0,1
5.0,0.0,7.0,4.0,65.0,7.0,0.0,0.0,0.0,1.0,4.0,2
1.0,0.0,23.0,15.0,161.0,30.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,3.0,2.0,16.0,4.0,0.0,1.0,-1.0,1.0,2.0,2
1.0,0.0,2.0,2.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,2
1.0,0.0,1.0,1.0,54.0,2.0,0.0,0.0,0.0,0.0,16.0,1
0.0,0.0,7.0,7.0,34.0,7.0,0.0,2.0,-1.0,3.0,5.0,2
5.0,0.0,11.0,10.0,63.0,13.0,0.0,2.0,0.2727272727272727,0.0,2.0,1
2.0,0.0,11.0,11.0,36.0,11.0,0.0,1.0,0.8181818181818182,0.0,3.0,1
2.0,0.0,3.0,3.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,1
4.0,0.0,7.0,7.0,54.0,15.0,0.0,0.0,0.42857142857142855,1.0,2.0,2
0.0,0.0,3.0,0.0,18.0,3.0,1.0,0.0,-1.0,3.0,2.0,2
1.0,0.0,3.0,3.0,15.0,3.0,0.0,0.0,1.0,0.0,0.0,1
304.0,301.0,8.0,3.0,531.0,25.0,0.0,0.0,0.375,5.0,3.0,1
9.0,0.0,12.0,12.0,83.0,16.0,0.0,0.0,0.5,2.0,3.0,2
2.0,0.0,62.0,62.0,191.0,82.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,13.0,9.0,120.0,13.0,0.0,0.0,0.23076923076923078,1.0,3.0,2
3.0,0.0,2.0,1.0,40.0,8.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,3.0,3.0,11.0,3.0,0.0,2.0,-1.0,6.0,1.0,2
5.0,0.0,10.0,9.0,45.0,10.0,0.0,2.0,0.3,0.0,2.0,1
7.0,0.0,19.0,17.0,176.0,24.0,0.0,0.0,0.2631578947368421,1.0,14.0,2
5.0,5.0,45.0,43.0,583.0,49.0,0.0,0.0,0.06666666666666667,7.0,11.0,1
7.0,0.0,5.0,5.0,63.0,6.0,0.0,0.0,0.0,2.0,3.0,2
2.0,0.0,25.0,18.0,228.0,49.0,0.0,0.0,0.2,1.0,11.0,2
6.0,0.0,8.0,7.0,60.0,11.0,0.0,1.0,0.25,1.0,5.0,1
1.0,1.0,1.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,1.0,2
4.0,0.0,2.0,0.0,29.0,2.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,2.0,2.0,7.0,2.0,0.0,2.0,-1.0,0.0,0.0,1
5.0,2.0,8.0,7.0,42.0,9.0,0.0,2.0,0.25,2.0,1.0,1
3.0,1.0,2.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
2.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
9.0,0.0,10.0,10.0,79.0,24.0,0.0,2.0,0.2,3.0,2.0,2
0.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,-1.0,0.0,1.0,1
2.0,0.0,14.0,13.0,90.0,17.0,0.0,0.0,0.0,1.0,1.0,2
3.0,0.0,2.0,1.0,28.0,4.0,0.0,1.0,0.0,0.0,3.0,1
1.0,0.0,2.0,2.0,30.0,2.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
6.0,0.0,11.0,8.0,117.0,27.0,0.0,0.0,0.5454545454545454,1.0,6.0,2
0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,1.0,2
0.0,0.0,1.0,1.0,12.0,1.0,0.0,2.0,-1.0,1.0,0.0,1
