LOC,CC,PC,label
13.0,3.0,2.0,2
0.0,1.0,8.0,1
28.0,6.0,2.0,1
9.0,1.0,0.0,2
9.0,1.0,0.0,1
13.0,3.0,1.0,1
3.0,1.0,1.0,2
8.0,1.0,0.0,1
101.0,19.0,1.0,2
11.0,1.0,0.0,1
5.0,2.0,0.0,1
3.0,1.0,0.0,2
105.0,25.0,0.0,1
14.0,1.0,0.0,1
22.0,2.0,0.0,2
3.0,1.0,1.0,2
13.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,3.0,2
32.0,2.0,0.0,2
15.0,5.0,0.0,1
3.0,1.0,0.0,2
15.0,2.0,0.0,2
14.0,4.0,0.0,1
3.0,1.0,2.0,2
19.0,5.0,0.0,2
48.0,11.0,0.0,1
8.0,2.0,1.0,2
17.0,2.0,0.0,2
43.0,7.0,0.0,1
34.0,6.0,0.0,1
35.0,9.0,0.0,1
3.0,1.0,0.0,1
10.0,2.0,0.0,1
3.0,1.0,0.0,2
115.0,12.0,3.0,1
3.0,1.0,1.0,2
41.0,6.0,1.0,2
24.0,3.0,0.0,1
40.0,8.0,1.0,1
8.0,1.0,0.0,2
62.0,7.0,3.0,1
3.0,1.0,3.0,2
3.0,1.0,0.0,2
15.0,4.0,2.0,1
3.0,1.0,1.0,2
31.0,6.0,2.0,2
10.0,3.0,1.0,1
3.0,1.0,1.0,2
16.0,4.0,1.0,2
39.0,5.0,1.0,1
3.0,1.0,0.0,2
18.0,2.0,3.0,1
3.0,1.0,1.0,2
6.0,2.0,3.0,1
5.0,1.0,0.0,1
3.0,1.0,1.0,2
16.0,4.0,2.0,2
12.0,2.0,1.0,1
48.0,11.0,0.0,1
8.0,2.0,5.0,1
3.0,1.0,1.0,2
8.0,1.0,0.0,1
17.0,2.0,0.0,1
3.0,1.0,0.0,2
23.0,2.0,0.0,1
6.0,1.0,0.0,1
43.0,13.0,0.0,1
3.0,1.0,1.0,2
5.0,2.0,2.0,2
8.0,2.0,4.0,1
24.0,6.0,1.0,2
8.0,1.0,0.0,1
15.0,4.0,0.0,1
3.0,1.0,1.0,2
24.0,6.0,2.0,1
5.0,2.0,0.0,1
4.0,1.0,0.0,2
17.0,6.0,3.0,2
3.0,1.0,0.0,1
3.0,1.0,1.0,2
27.0,4.0,6.0,1
25.0,8.0,1.0,1
82.0,1.0,0.0,1
8.0,2.0,1.0,2
30.0,6.0,3.0,1
19.0,4.0,0.0,2
3.0,1.0,1.0,2
8.0,1.0,1.0,1
25.0,3.0,1.0,2
3.0,1.0,0.0,2
2.0,1.0,1.0,2
14.0,3.0,1.0,1
4.0,1.0,0.0,2
48.0,7.0,2.0,2
24.0,2.0,1.0,1
159.0,35.0,0.0,2
20.0,6.0,0.0,2
20.0,3.0,1.0,1
37.0,6.0,0.0,2
47.0,9.0,0.0,1
3.0,1.0,1.0,2
15.0,4.0,2.0,2
6.0,1.0,1.0,2
8.0,2.0,1.0,2
3.0,1.0,1.0,2
44.0,11.0,0.0,1
23.0,4.0,3.0,2
43.0,5.0,1.0,1
2.0,1.0,0.0,2
32.0,3.0,0.0,1
8.0,1.0,0.0,1
3.0,1.0,0.0,2
32.0,8.0,4.0,1
3.0,1.0,0.0,2
16.0,4.0,2.0,2
8.0,3.0,0.0,1
7.0,1.0,0.0,1
10.0,4.0,1.0,1
25.0,4.0,3.0,2
3.0,1.0,1.0,1
50.0,11.0,2.0,1
6.0,2.0,0.0,1
12.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
17.0,4.0,1.0,1
3.0,1.0,0.0,2
9.0,1.0,0.0,2
8.0,1.0,3.0,1
3.0,1.0,1.0,2
11.0,3.0,0.0,1
3.0,1.0,1.0,1
17.0,3.0,3.0,1
8.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
7.0,1.0,0.0,1
8.0,2.0,2.0,1
2.0,1.0,1.0,2
3.0,1.0,2.0,2
25.0,3.0,0.0,1
4.0,1.0,1.0,2
29.0,5.0,3.0,1
3.0,1.0,0.0,1
5.0,1.0,0.0,2
11.0,4.0,1.0,2
56.0,13.0,2.0,1
3.0,1.0,0.0,2
42.0,8.0,0.0,1
46.0,6.0,1.0,2
26.0,5.0,0.0,2
8.0,1.0,0.0,1
38.0,6.0,1.0,1
40.0,7.0,1.0,1
21.0,6.0,3.0,2
9.0,2.0,1.0,2
19.0,2.0,0.0,1
3.0,1.0,1.0,2
46.0,10.0,0.0,1
3.0,1.0,1.0,2
8.0,1.0,0.0,1
8.0,1.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,1.0,2
29.0,8.0,1.0,1
7.0,1.0,1.0,1
20.0,2.0,2.0,2
3.0,1.0,0.0,2
10.0,2.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,1
3.0,1.0,0.0,2
31.0,6.0,2.0,1
3.0,1.0,1.0,2
20.0,1.0,1.0,1
5.0,1.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
8.0,2.0,0.0,1
21.0,1.0,0.0,1
7.0,2.0,2.0,1
35.0,4.0,1.0,2
57.0,13.0,0.0,1
12.0,3.0,0.0,1
14.0,4.0,2.0,1
3.0,1.0,0.0,1
37.0,9.0,1.0,1
7.0,1.0,1.0,1
17.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
34.0,8.0,4.0,1
3.0,1.0,1.0,2
44.0,10.0,1.0,1
8.0,2.0,5.0,1
6.0,2.0,1.0,2
8.0,3.0,1.0,2
26.0,2.0,0.0,1
14.0,4.0,5.0,1
13.0,2.0,0.0,2
5.0,1.0,0.0,2
6.0,2.0,0.0,2
5.0,1.0,0.0,1
16.0,2.0,0.0,1
3.0,1.0,1.0,2
11.0,1.0,0.0,1
7.0,1.0,0.0,1
34.0,5.0,4.0,1
19.0,2.0,2.0,1
148.0,14.0,3.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
44.0,7.0,0.0,2
3.0,1.0,0.0,2
13.0,1.0,0.0,1
41.0,10.0,1.0,1
58.0,12.0,0.0,1
3.0,1.0,0.0,2
35.0,8.0,1.0,1
13.0,4.0,0.0,2
19.0,5.0,3.0,1
7.0,2.0,1.0,2
3.0,1.0,1.0,2
15.0,3.0,1.0,2
8.0,1.0,0.0,1
28.0,6.0,2.0,1
10.0,3.0,2.0,2
9.0,1.0,0.0,2
19.0,2.0,0.0,1
4.0,1.0,0.0,1
5.0,1.0,0.0,2
7.0,2.0,0.0,1
41.0,8.0,0.0,1
3.0,1.0,1.0,2
59.0,8.0,0.0,1
8.0,1.0,0.0,1
126.0,26.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,1
20.0,4.0,0.0,1
36.0,7.0,5.0,2
11.0,1.0,0.0,1
3.0,1.0,0.0,2
4.0,1.0,1.0,2
26.0,4.0,0.0,1
31.0,9.0,0.0,1
8.0,2.0,1.0,2
3.0,1.0,5.0,1
5.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
9.0,1.0,1.0,1
3.0,1.0,0.0,2
63.0,11.0,0.0,1
4.0,1.0,1.0,2
7.0,1.0,0.0,1
8.0,1.0,0.0,1
21.0,5.0,2.0,1
63.0,1.0,0.0,1
10.0,1.0,0.0,1
33.0,5.0,0.0,1
10.0,1.0,1.0,1
3.0,1.0,1.0,2
23.0,3.0,1.0,1
10.0,1.0,0.0,2
20.0,6.0,1.0,1
42.0,7.0,4.0,2
3.0,1.0,1.0,2
8.0,1.0,0.0,1
16.0,3.0,0.0,2
26.0,4.0,1.0,1
3.0,1.0,0.0,2
11.0,3.0,1.0,2
3.0,1.0,0.0,2
85.0,18.0,0.0,2
37.0,7.0,1.0,1
44.0,6.0,1.0,1
38.0,9.0,0.0,1
8.0,1.0,0.0,2
3.0,1.0,1.0,1
13.0,1.0,2.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,1
3.0,1.0,0.0,2
4.0,1.0,1.0,2
8.0,1.0,0.0,1
17.0,4.0,1.0,2
8.0,1.0,0.0,1
8.0,1.0,0.0,1
3.0,1.0,1.0,2
5.0,1.0,1.0,1
21.0,5.0,3.0,2
3.0,1.0,1.0,2
16.0,4.0,0.0,1
30.0,6.0,3.0,2
21.0,3.0,0.0,2
3.0,1.0,0.0,2
44.0,3.0,0.0,2
19.0,2.0,0.0,1
13.0,2.0,1.0,1
21.0,6.0,2.0,1
8.0,1.0,0.0,1
14.0,1.0,0.0,2
22.0,7.0,1.0,2
26.0,5.0,4.0,1
6.0,2.0,1.0,1
4.0,1.0,0.0,1
16.0,3.0,1.0,1
33.0,8.0,2.0,1
6.0,2.0,1.0,2
30.0,5.0,2.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
4.0,1.0,1.0,2
37.0,8.0,1.0,1
5.0,1.0,0.0,2
14.0,1.0,0.0,1
4.0,1.0,0.0,1
12.0,2.0,1.0,1
11.0,1.0,1.0,2
27.0,7.0,4.0,1
95.0,25.0,1.0,1
20.0,3.0,1.0,1
17.0,4.0,1.0,1
42.0,5.0,2.0,2
49.0,12.0,3.0,1
26.0,6.0,0.0,2
103.0,22.0,0.0,2
8.0,1.0,0.0,1
5.0,1.0,5.0,1
18.0,3.0,0.0,1
28.0,5.0,4.0,1
81.0,16.0,0.0,2
25.0,3.0,1.0,1
33.0,9.0,0.0,1
24.0,3.0,0.0,1
3.0,1.0,0.0,2
24.0,4.0,1.0,1
20.0,3.0,0.0,1
28.0,8.0,2.0,1
43.0,12.0,0.0,1
41.0,14.0,1.0,2
12.0,2.0,2.0,2
26.0,2.0,0.0,1
3.0,1.0,1.0,2
6.0,1.0,0.0,1
30.0,5.0,2.0,1
9.0,1.0,0.0,2
9.0,1.0,0.0,2
5.0,1.0,0.0,1
62.0,7.0,1.0,1
12.0,3.0,3.0,1
0.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,3.0,2
20.0,4.0,2.0,1
0.0,1.0,3.0,1
11.0,3.0,1.0,1
65.0,8.0,1.0,1
5.0,1.0,0.0,2
40.0,5.0,0.0,2
50.0,12.0,0.0,2
3.0,1.0,0.0,2
11.0,2.0,1.0,2
8.0,1.0,0.0,1
3.0,1.0,3.0,1
3.0,1.0,0.0,2
36.0,8.0,2.0,2
47.0,9.0,2.0,1
4.0,1.0,0.0,1
20.0,3.0,5.0,1
47.0,13.0,0.0,1
11.0,3.0,1.0,1
35.0,8.0,2.0,1
8.0,1.0,0.0,1
35.0,3.0,1.0,2
9.0,1.0,0.0,2
15.0,4.0,1.0,2
43.0,9.0,2.0,1
8.0,2.0,5.0,1
10.0,2.0,0.0,2
44.0,8.0,0.0,1
3.0,1.0,1.0,2
48.0,11.0,5.0,1
3.0,1.0,1.0,2
14.0,1.0,0.0,2
27.0,7.0,4.0,1
10.0,2.0,2.0,1
9.0,1.0,0.0,2
13.0,2.0,1.0,1
3.0,1.0,1.0,2
8.0,1.0,0.0,1
9.0,1.0,0.0,1
11.0,4.0,1.0,2
4.0,1.0,1.0,2
13.0,3.0,1.0,1
122.0,11.0,3.0,2
44.0,8.0,0.0,1
46.0,8.0,2.0,1
13.0,2.0,0.0,1
3.0,1.0,5.0,1
8.0,1.0,0.0,1
54.0,5.0,1.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,1
15.0,2.0,1.0,1
26.0,6.0,0.0,1
27.0,7.0,2.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,1
5.0,2.0,0.0,1
8.0,1.0,0.0,1
6.0,2.0,1.0,1
38.0,3.0,5.0,1
3.0,1.0,1.0,2
19.0,6.0,2.0,1
11.0,3.0,2.0,2
46.0,4.0,1.0,1
0.0,1.0,1.0,2
9.0,1.0,1.0,2
42.0,7.0,3.0,1
3.0,1.0,0.0,2
25.0,3.0,0.0,2
41.0,4.0,1.0,1
3.0,1.0,1.0,2
17.0,4.0,1.0,1
6.0,1.0,0.0,2
9.0,2.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
26.0,6.0,1.0,2
3.0,1.0,3.0,1
3.0,1.0,0.0,2
38.0,7.0,0.0,1
5.0,2.0,2.0,1
6.0,1.0,4.0,1
30.0,4.0,2.0,1
7.0,2.0,0.0,2
9.0,3.0,2.0,2
26.0,4.0,0.0,1
13.0,2.0,0.0,2
19.0,6.0,0.0,2
11.0,1.0,0.0,1
19.0,4.0,4.0,2
3.0,1.0,0.0,2
6.0,2.0,0.0,2
6.0,1.0,0.0,2
14.0,4.0,0.0,2
8.0,2.0,6.0,1
13.0,3.0,2.0,1
21.0,7.0,1.0,1
11.0,2.0,1.0,1
4.0,1.0,3.0,1
25.0,5.0,1.0,2
19.0,6.0,2.0,2
3.0,1.0,1.0,1
8.0,1.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,1.0,2
17.0,1.0,0.0,1
9.0,1.0,0.0,2
7.0,1.0,0.0,2
20.0,4.0,1.0,2
23.0,6.0,0.0,2
4.0,1.0,0.0,1
6.0,2.0,1.0,2
3.0,1.0,0.0,2
12.0,3.0,1.0,2
9.0,1.0,3.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
35.0,6.0,1.0,2
3.0,1.0,2.0,1
23.0,5.0,4.0,1
8.0,2.0,0.0,2
3.0,1.0,0.0,2
8.0,1.0,0.0,1
25.0,2.0,0.0,2
6.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
6.0,1.0,0.0,2
12.0,1.0,0.0,1
35.0,7.0,2.0,2
19.0,5.0,2.0,1
19.0,2.0,1.0,1
38.0,9.0,1.0,1
7.0,2.0,0.0,2
4.0,1.0,0.0,1
43.0,8.0,0.0,1
3.0,1.0,0.0,2
22.0,6.0,1.0,2
115.0,34.0,0.0,2
32.0,6.0,0.0,1
6.0,2.0,3.0,2
3.0,1.0,1.0,2
5.0,1.0,0.0,1
6.0,2.0,1.0,1
5.0,1.0,0.0,1
76.0,15.0,1.0,1
28.0,7.0,1.0,1
9.0,1.0,0.0,2
17.0,2.0,0.0,1
3.0,1.0,1.0,2
14.0,5.0,0.0,1
44.0,12.0,3.0,1
5.0,1.0,0.0,2
25.0,5.0,3.0,1
9.0,1.0,0.0,2
29.0,2.0,0.0,2
33.0,5.0,2.0,2
3.0,1.0,0.0,2
32.0,6.0,2.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
6.0,2.0,1.0,1
8.0,1.0,0.0,1
57.0,15.0,0.0,2
14.0,3.0,3.0,2
26.0,3.0,1.0,1
8.0,1.0,0.0,1
9.0,2.0,0.0,2
3.0,1.0,0.0,1
8.0,1.0,0.0,1
5.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
9.0,1.0,0.0,1
13.0,3.0,2.0,1
3.0,1.0,1.0,1
6.0,1.0,0.0,1
3.0,1.0,0.0,2
2.0,1.0,5.0,1
36.0,2.0,1.0,1
3.0,1.0,0.0,1
88.0,16.0,0.0,2
3.0,1.0,0.0,2
17.0,3.0,2.0,1
8.0,1.0,0.0,1
10.0,1.0,0.0,1
25.0,4.0,2.0,2
15.0,2.0,0.0,2
46.0,4.0,1.0,2
72.0,21.0,0.0,1
3.0,1.0,1.0,1
4.0,1.0,0.0,1
97.0,18.0,0.0,2
3.0,1.0,1.0,2
5.0,1.0,0.0,2
24.0,3.0,3.0,2
124.0,26.0,1.0,2
143.0,25.0,1.0,2
17.0,6.0,2.0,2
13.0,2.0,2.0,2
9.0,1.0,1.0,1
10.0,2.0,2.0,1
9.0,1.0,0.0,2
36.0,3.0,0.0,1
25.0,4.0,1.0,1
14.0,5.0,0.0,2
12.0,2.0,0.0,1
3.0,1.0,2.0,2
33.0,8.0,1.0,1
3.0,1.0,0.0,2
10.0,3.0,1.0,1
9.0,2.0,1.0,2
3.0,1.0,1.0,2
24.0,5.0,1.0,2
88.0,18.0,0.0,2
5.0,1.0,0.0,1
64.0,15.0,3.0,1
7.0,2.0,1.0,2
42.0,14.0,1.0,2
42.0,7.0,3.0,1
13.0,3.0,0.0,2
4.0,1.0,3.0,2
4.0,1.0,1.0,2
5.0,1.0,0.0,1
34.0,7.0,5.0,2
3.0,1.0,1.0,2
17.0,3.0,2.0,2
8.0,2.0,1.0,2
19.0,3.0,1.0,1
22.0,4.0,3.0,1
33.0,5.0,0.0,2
3.0,1.0,0.0,2
366.0,74.0,0.0,2
3.0,1.0,0.0,2
27.0,5.0,2.0,1
11.0,1.0,0.0,1
12.0,3.0,2.0,1
49.0,8.0,7.0,1
4.0,1.0,0.0,2
5.0,1.0,0.0,1
4.0,2.0,1.0,1
3.0,1.0,1.0,2
16.0,3.0,0.0,1
31.0,4.0,3.0,2
3.0,1.0,1.0,2
3.0,1.0,5.0,2
3.0,1.0,0.0,2
16.0,3.0,1.0,2
39.0,9.0,2.0,1
3.0,1.0,0.0,2
8.0,1.0,1.0,1
41.0,9.0,2.0,1
6.0,2.0,1.0,1
3.0,1.0,1.0,2
42.0,9.0,3.0,1
3.0,1.0,0.0,2
14.0,3.0,1.0,1
35.0,6.0,0.0,1
25.0,4.0,2.0,1
7.0,2.0,2.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
8.0,1.0,0.0,1
6.0,1.0,0.0,2
31.0,6.0,1.0,2
48.0,9.0,2.0,1
13.0,3.0,1.0,2
3.0,1.0,0.0,2
17.0,2.0,2.0,2
11.0,2.0,0.0,2
3.0,1.0,0.0,2
6.0,2.0,1.0,2
6.0,2.0,1.0,2
3.0,1.0,1.0,2
45.0,12.0,3.0,2
5.0,1.0,3.0,1
17.0,2.0,1.0,1
3.0,1.0,0.0,2
21.0,4.0,2.0,1
23.0,3.0,4.0,1
15.0,2.0,0.0,2
10.0,2.0,1.0,1
92.0,14.0,0.0,1
12.0,1.0,0.0,2
9.0,3.0,1.0,2
3.0,1.0,0.0,2
8.0,1.0,0.0,1
4.0,1.0,2.0,2
3.0,1.0,0.0,2
19.0,4.0,3.0,1
57.0,8.0,2.0,1
31.0,8.0,1.0,1
12.0,2.0,0.0,1
3.0,1.0,1.0,2
26.0,4.0,2.0,2
9.0,2.0,0.0,1
10.0,2.0,3.0,1
23.0,2.0,1.0,1
31.0,6.0,2.0,1
51.0,8.0,0.0,1
75.0,16.0,0.0,2
8.0,1.0,0.0,1
3.0,1.0,1.0,2
16.0,2.0,2.0,1
22.0,2.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,2
16.0,4.0,1.0,2
80.0,18.0,0.0,2
18.0,6.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,2
32.0,5.0,0.0,1
24.0,3.0,2.0,2
3.0,1.0,1.0,2
16.0,3.0,0.0,1
9.0,2.0,0.0,1
10.0,2.0,2.0,1
14.0,3.0,1.0,1
17.0,1.0,0.0,2
10.0,2.0,1.0,1
56.0,15.0,0.0,1
10.0,3.0,0.0,2
46.0,10.0,4.0,1
4.0,1.0,1.0,1
36.0,6.0,3.0,2
3.0,1.0,0.0,2
9.0,1.0,0.0,2
3.0,1.0,0.0,1
4.0,1.0,1.0,2
37.0,5.0,1.0,1
3.0,1.0,1.0,1
16.0,5.0,1.0,1
4.0,1.0,2.0,1
52.0,11.0,1.0,1
4.0,1.0,1.0,2
8.0,1.0,0.0,1
25.0,5.0,3.0,1
47.0,12.0,3.0,1
10.0,1.0,0.0,1
6.0,2.0,0.0,2
3.0,1.0,1.0,2
8.0,1.0,0.0,2
3.0,1.0,1.0,2
10.0,3.0,1.0,1
22.0,1.0,1.0,1
8.0,1.0,0.0,1
9.0,1.0,0.0,2
4.0,1.0,1.0,2
3.0,1.0,0.0,2
6.0,1.0,0.0,1
3.0,1.0,1.0,2
10.0,1.0,0.0,2
35.0,3.0,1.0,1
14.0,2.0,2.0,1
14.0,1.0,0.0,1
3.0,1.0,1.0,1
13.0,1.0,2.0,1
43.0,5.0,3.0,1
13.0,4.0,0.0,2
8.0,1.0,0.0,1
8.0,1.0,3.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,2
13.0,2.0,1.0,1
25.0,7.0,1.0,1
5.0,1.0,0.0,2
4.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
49.0,6.0,0.0,1
41.0,2.0,0.0,2
3.0,1.0,2.0,1
20.0,4.0,0.0,2
3.0,1.0,1.0,1
9.0,1.0,0.0,2
3.0,1.0,0.0,2
10.0,1.0,0.0,1
15.0,1.0,0.0,2
59.0,14.0,0.0,2
3.0,1.0,0.0,2
15.0,3.0,1.0,1
26.0,4.0,1.0,1
24.0,3.0,0.0,2
5.0,1.0,0.0,1
2.0,1.0,1.0,2
47.0,7.0,1.0,1
8.0,1.0,0.0,1
18.0,6.0,1.0,1
61.0,12.0,1.0,1
10.0,1.0,0.0,1
50.0,7.0,2.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
32.0,5.0,2.0,2
31.0,7.0,3.0,1
10.0,3.0,0.0,2
3.0,1.0,0.0,2
4.0,1.0,2.0,2
3.0,1.0,4.0,2
0.0,1.0,5.0,1
4.0,1.0,1.0,1
33.0,4.0,3.0,1
3.0,1.0,0.0,2
4.0,1.0,1.0,2
26.0,5.0,3.0,2
25.0,4.0,1.0,1
8.0,2.0,1.0,1
29.0,1.0,0.0,2
19.0,4.0,7.0,1
5.0,2.0,0.0,1
3.0,1.0,1.0,1
4.0,1.0,1.0,2
3.0,1.0,1.0,2
4.0,1.0,0.0,1
21.0,3.0,1.0,2
3.0,1.0,1.0,2
27.0,4.0,1.0,1
3.0,1.0,3.0,1
9.0,2.0,5.0,1
9.0,1.0,0.0,2
25.0,4.0,0.0,1
3.0,1.0,1.0,2
52.0,9.0,0.0,1
3.0,1.0,0.0,1
3.0,1.0,5.0,2
3.0,1.0,0.0,1
15.0,3.0,1.0,2
35.0,7.0,0.0,2
11.0,1.0,0.0,1
3.0,1.0,0.0,2
15.0,1.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
3.0,1.0,1.0,2
28.0,4.0,2.0,1
9.0,2.0,1.0,2
9.0,1.0,0.0,2
3.0,1.0,0.0,2
16.0,5.0,2.0,2
40.0,9.0,1.0,1
39.0,10.0,0.0,2
3.0,1.0,2.0,1
101.0,1.0,0.0,1
3.0,1.0,0.0,2
47.0,9.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
44.0,10.0,1.0,1
23.0,1.0,0.0,1
38.0,2.0,1.0,1
8.0,1.0,0.0,1
4.0,3.0,1.0,1
3.0,1.0,0.0,2
4.0,1.0,0.0,2
3.0,1.0,1.0,2
9.0,2.0,3.0,1
4.0,1.0,0.0,1
45.0,9.0,0.0,1
0.0,1.0,0.0,2
43.0,7.0,0.0,2
6.0,2.0,1.0,2
3.0,1.0,1.0,2
4.0,1.0,0.0,2
9.0,1.0,0.0,1
55.0,6.0,0.0,1
8.0,2.0,1.0,1
65.0,6.0,3.0,1
5.0,2.0,2.0,1
17.0,2.0,0.0,2
22.0,7.0,2.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
4.0,1.0,0.0,2
14.0,1.0,1.0,1
40.0,5.0,0.0,1
4.0,1.0,0.0,2
3.0,1.0,0.0,2
6.0,2.0,1.0,2
2.0,1.0,1.0,2
3.0,1.0,1.0,2
12.0,2.0,0.0,2
10.0,3.0,1.0,2
18.0,6.0,0.0,2
47.0,11.0,0.0,2
17.0,4.0,0.0,1
6.0,1.0,4.0,1
21.0,4.0,1.0,1
4.0,1.0,1.0,2
40.0,5.0,0.0,2
15.0,5.0,3.0,2
6.0,2.0,0.0,2
3.0,1.0,2.0,1
16.0,3.0,1.0,1
6.0,2.0,0.0,2
5.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
6.0,2.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
10.0,2.0,0.0,1
3.0,1.0,1.0,2
11.0,5.0,2.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,1
10.0,3.0,2.0,1
0.0,1.0,1.0,2
3.0,1.0,0.0,2
16.0,5.0,4.0,2
9.0,2.0,2.0,1
3.0,1.0,2.0,2
50.0,1.0,3.0,1
5.0,2.0,0.0,2
4.0,1.0,2.0,1
3.0,1.0,0.0,2
11.0,1.0,0.0,2
7.0,1.0,1.0,2
7.0,2.0,3.0,1
3.0,1.0,5.0,1
3.0,1.0,2.0,2
17.0,2.0,2.0,1
4.0,1.0,2.0,2
5.0,1.0,1.0,1
7.0,2.0,1.0,1
15.0,3.0,4.0,1
13.0,3.0,1.0,2
17.0,2.0,1.0,2
10.0,2.0,2.0,1
6.0,2.0,4.0,2
5.0,1.0,4.0,1
4.0,1.0,2.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
18.0,2.0,1.0,1
4.0,1.0,5.0,1
3.0,1.0,1.0,1
3.0,1.0,6.0,1
4.0,1.0,3.0,2
20.0,3.0,3.0,1
3.0,1.0,0.0,2
6.0,2.0,1.0,2
8.0,1.0,2.0,2
5.0,2.0,0.0,2
3.0,1.0,3.0,2
40.0,7.0,4.0,1
19.0,6.0,4.0,2
21.0,4.0,3.0,2
11.0,3.0,3.0,1
9.0,2.0,2.0,1
13.0,5.0,2.0,1
28.0,4.0,0.0,1
10.0,2.0,1.0,1
9.0,3.0,2.0,1
8.0,2.0,5.0,1
3.0,1.0,0.0,1
6.0,1.0,4.0,2
23.0,8.0,2.0,1
4.0,1.0,3.0,2
3.0,1.0,1.0,1
21.0,5.0,2.0,1
76.0,19.0,2.0,1
16.0,1.0,14.0,1
3.0,1.0,4.0,2
3.0,1.0,1.0,2
30.0,8.0,4.0,2
24.0,7.0,2.0,2
3.0,1.0,4.0,2
64.0,15.0,2.0,2
13.0,2.0,0.0,2
5.0,1.0,2.0,1
3.0,1.0,1.0,1
7.0,1.0,5.0,2
7.0,2.0,2.0,1
6.0,1.0,5.0,2
3.0,1.0,3.0,2
3.0,1.0,0.0,2
7.0,1.0,2.0,2
72.0,14.0,4.0,1
5.0,1.0,2.0,1
30.0,7.0,4.0,1
15.0,4.0,3.0,2
15.0,3.0,7.0,2
26.0,7.0,1.0,1
3.0,1.0,1.0,2
7.0,2.0,2.0,2
3.0,1.0,2.0,2
10.0,2.0,2.0,1
4.0,1.0,2.0,2
12.0,3.0,4.0,2
4.0,1.0,6.0,1
3.0,1.0,1.0,1
13.0,3.0,2.0,1
10.0,3.0,2.0,2
8.0,2.0,2.0,1
5.0,2.0,2.0,1
3.0,1.0,3.0,2
3.0,1.0,5.0,1
0.0,1.0,2.0,2
12.0,1.0,1.0,1
3.0,1.0,3.0,2
4.0,1.0,1.0,2
0.0,1.0,1.0,2
35.0,7.0,1.0,1
19.0,3.0,0.0,2
12.0,4.0,0.0,1
37.0,8.0,2.0,1
3.0,1.0,3.0,2
14.0,2.0,1.0,2
6.0,1.0,4.0,1
9.0,2.0,0.0,1
4.0,1.0,4.0,1
5.0,2.0,1.0,2
3.0,1.0,2.0,2
20.0,3.0,3.0,1
16.0,4.0,4.0,2
3.0,1.0,4.0,2
3.0,1.0,1.0,2
3.0,1.0,4.0,2
3.0,1.0,1.0,2
8.0,2.0,1.0,1
8.0,2.0,1.0,2
10.0,1.0,1.0,2
0.0,1.0,4.0,2
3.0,1.0,1.0,1
4.0,1.0,2.0,2
3.0,1.0,2.0,1
23.0,3.0,1.0,1
17.0,2.0,2.0,1
9.0,2.0,3.0,1
3.0,1.0,2.0,2
4.0,1.0,3.0,1
4.0,1.0,1.0,1
4.0,1.0,1.0,2
3.0,1.0,1.0,2
13.0,4.0,2.0,2
3.0,1.0,0.0,2
31.0,6.0,3.0,1
6.0,1.0,5.0,1
