NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,label
0.0,0.0,6.0,0.0,12.0,6.0,1.0,0.0,-1.0,22.0,0.0,2
9.0,0.0,11.0,10.0,121.0,16.0,0.0,1.0,0.36363636363636365,0.0,10.0,1
7.0,0.0,11.0,1.0,308.0,37.0,0.0,0.0,0.0,1.0,2.0,2
5.0,0.0,6.0,6.0,37.0,7.0,0.0,0.0,0.0,2.0,0.0,2
3.0,0.0,2.0,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,2
1.0,0.0,4.0,4.0,74.0,14.0,0.0,0.0,0.5,1.0,0.0,2
0.0,0.0,2.0,2.0,44.0,8.0,0.0,0.0,-1.0,0.0,1.0,1
17.0,17.0,0.0,0.0,74.0,0.0,0.0,0.0,-1.0,3.0,0.0,2
2.0,0.0,8.0,6.0,232.0,32.0,0.0,1.0,0.25,0.0,10.0,2
2.0,2.0,2.0,2.0,28.0,4.0,0.0,1.0,1.0,1.0,2.0,1
6.0,5.0,3.0,2.0,69.0,6.0,0.0,1.0,1.0,0.0,1.0,2
27.0,0.0,54.0,47.0,570.0,110.0,0.0,0.0,0.05555555555555555,23.0,14.0,2
0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,-1.0,3.0,0.0,1
0.0,0.0,3.0,3.0,19.0,5.0,0.0,2.0,-1.0,2.0,1.0,1
1.0,1.0,3.0,3.0,12.0,3.0,0.0,0.0,0.6666666666666666,0.0,1.0,1
0.0,0.0,5.0,5.0,37.0,5.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,-1.0,20.0,1.0,2
0.0,0.0,8.0,1.0,27.0,9.0,0.0,1.0,-1.0,1.0,0.0,2
1.0,0.0,6.0,5.0,64.0,10.0,0.0,0.0,0.6666666666666666,12.0,1.0,2
0.0,0.0,2.0,1.0,20.0,3.0,0.0,0.0,-1.0,1.0,3.0,2
6.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,14.0,14.0,76.0,14.0,0.0,0.0,-1.0,2.0,0.0,2
0.0,0.0,3.0,2.0,7.0,3.0,2.0,1.0,-1.0,0.0,3.0,1
0.0,0.0,5.0,5.0,20.0,5.0,0.0,2.0,-1.0,1.0,1.0,2
3.0,0.0,10.0,10.0,55.0,12.0,0.0,0.0,0.3,0.0,3.0,2
3.0,0.0,3.0,2.0,64.0,6.0,0.0,0.0,0.0,0.0,1.0,1
3.0,0.0,2.0,2.0,21.0,5.0,0.0,0.0,0.0,1.0,0.0,2
9.0,0.0,20.0,20.0,110.0,22.0,0.0,0.0,0.45,1.0,2.0,1
0.0,0.0,7.0,7.0,44.0,7.0,0.0,0.0,-1.0,0.0,1.0,1
3.0,0.0,6.0,3.0,45.0,7.0,0.0,0.0,0.6666666666666666,0.0,1.0,1
2.0,0.0,3.0,3.0,35.0,4.0,0.0,2.0,0.0,4.0,0.0,1
6.0,0.0,7.0,7.0,47.0,10.0,0.0,0.0,0.0,0.0,4.0,1
20.0,5.0,12.0,6.0,196.0,30.0,0.0,0.0,0.3333333333333333,0.0,10.0,1
0.0,0.0,1.0,1.0,8.0,1.0,0.0,1.0,-1.0,0.0,0.0,1
0.0,0.0,4.0,4.0,30.0,4.0,0.0,0.0,-1.0,3.0,1.0,2
1.0,0.0,2.0,0.0,12.0,2.0,0.0,1.0,1.0,2.0,0.0,2
0.0,0.0,1.0,1.0,12.0,3.0,0.0,0.0,-1.0,0.0,1.0,2
0.0,0.0,2.0,1.0,28.0,4.0,0.0,1.0,-1.0,0.0,0.0,2
17.0,0.0,38.0,18.0,389.0,64.0,0.0,1.0,0.23684210526315788,2.0,10.0,1
1.0,0.0,4.0,4.0,15.0,4.0,0.0,1.0,1.0,1.0,0.0,1
7.0,0.0,2.0,2.0,96.0,11.0,0.0,0.0,0.0,1.0,9.0,2
0.0,0.0,1.0,1.0,17.0,6.0,0.0,1.0,-1.0,0.0,0.0,1
0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,-1.0,0.0,2.0,1
7.0,0.0,1.0,0.0,38.0,1.0,0.0,0.0,0.0,1.0,4.0,2
2.0,0.0,13.0,13.0,106.0,24.0,0.0,0.0,0.0,1.0,3.0,2
0.0,0.0,7.0,7.0,47.0,7.0,0.0,0.0,-1.0,3.0,1.0,2
0.0,0.0,18.0,17.0,201.0,23.0,0.0,0.0,-1.0,0.0,4.0,1
16.0,0.0,11.0,8.0,247.0,40.0,0.0,0.0,0.18181818181818182,15.0,10.0,2
3.0,0.0,11.0,7.0,87.0,19.0,0.0,0.0,0.2727272727272727,0.0,0.0,1
5.0,4.0,50.0,11.0,247.0,81.0,4.0,0.0,0.72,9.0,7.0,2
0.0,0.0,8.0,8.0,46.0,8.0,0.0,1.0,-1.0,4.0,3.0,2
1.0,0.0,2.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,4.0,1
5.0,0.0,5.0,4.0,37.0,7.0,0.0,1.0,0.4,0.0,5.0,1
2.0,0.0,5.0,2.0,167.0,35.0,0.0,0.0,0.0,1.0,0.0,2
1.0,0.0,5.0,5.0,15.0,5.0,0.0,0.0,0.8,0.0,2.0,1
0.0,0.0,1.0,1.0,17.0,6.0,0.0,1.0,-1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
6.0,0.0,8.0,5.0,106.0,10.0,0.0,1.0,0.375,1.0,1.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
9.0,0.0,19.0,19.0,247.0,40.0,0.0,0.0,0.15789473684210525,6.0,2.0,2
1.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,2.0,1.0,2
1.0,0.0,3.0,3.0,16.0,4.0,0.0,0.0,0.0,3.0,2.0,2
0.0,0.0,15.0,0.0,79.0,15.0,0.0,0.0,-1.0,19.0,0.0,2
3.0,0.0,4.0,2.0,62.0,13.0,0.0,0.0,0.75,1.0,4.0,2
6.0,4.0,6.0,4.0,105.0,16.0,0.0,0.0,0.6666666666666666,2.0,1.0,1
3.0,0.0,3.0,3.0,23.0,4.0,0.0,1.0,0.0,0.0,3.0,1
12.0,4.0,5.0,3.0,104.0,13.0,0.0,0.0,0.4,0.0,6.0,1
10.0,0.0,10.0,2.0,154.0,21.0,0.0,0.0,0.0,2.0,5.0,2
5.0,0.0,11.0,11.0,82.0,15.0,0.0,0.0,0.18181818181818182,4.0,5.0,1
0.0,0.0,1.0,1.0,13.0,1.0,0.0,2.0,-1.0,0.0,0.0,1
2.0,2.0,2.0,2.0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,1
16.0,4.0,20.0,20.0,262.0,26.0,0.0,0.0,0.0,19.0,6.0,1
12.0,1.0,55.0,53.0,600.0,117.0,0.0,0.0,0.16363636363636364,119.0,6.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,2.0,2.0,13.0,2.0,0.0,3.0,-1.0,1.0,2.0,2
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,1
0.0,0.0,2.0,1.0,34.0,4.0,0.0,0.0,-1.0,1.0,2.0,2
1.0,0.0,3.0,2.0,12.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,1
34.0,34.0,7.0,7.0,163.0,7.0,0.0,0.0,1.0,0.0,0.0,2
1.0,0.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2
2.0,0.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,2
3.0,0.0,11.0,11.0,108.0,16.0,0.0,1.0,0.0,0.0,3.0,1
1.0,0.0,10.0,2.0,73.0,16.0,0.0,0.0,0.5,0.0,7.0,1
3.0,1.0,9.0,9.0,50.0,9.0,0.0,1.0,0.0,2.0,2.0,1
1.0,0.0,2.0,2.0,29.0,2.0,0.0,1.0,0.0,0.0,0.0,1
2.0,0.0,9.0,9.0,103.0,13.0,0.0,0.0,0.2222222222222222,0.0,1.0,1
0.0,0.0,3.0,0.0,15.0,3.0,0.0,1.0,-1.0,0.0,0.0,2
2.0,0.0,5.0,3.0,46.0,7.0,0.0,0.0,0.6,0.0,7.0,1
1.0,1.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,3.0,1.0,83.0,16.0,0.0,1.0,-1.0,1.0,3.0,2
15.0,4.0,33.0,30.0,441.0,80.0,0.0,0.0,0.21212121212121213,39.0,6.0,2
6.0,0.0,11.0,4.0,180.0,24.0,1.0,1.0,0.2727272727272727,3.0,4.0,2
6.0,0.0,10.0,6.0,237.0,52.0,0.0,1.0,0.0,1.0,7.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,7.0,3.0,132.0,24.0,0.0,1.0,0.0,1.0,8.0,1
0.0,0.0,116.0,116.0,323.0,116.0,0.0,2.0,-1.0,0.0,0.0,1
3.0,0.0,8.0,2.0,92.0,19.0,0.0,0.0,0.0,0.0,2.0,1
2.0,0.0,10.0,9.0,143.0,19.0,0.0,0.0,0.2,0.0,5.0,1
13.0,0.0,36.0,32.0,167.0,39.0,8.0,0.0,0.4444444444444444,15.0,8.0,2
0.0,0.0,2.0,2.0,17.0,2.0,0.0,0.0,-1.0,0.0,1.0,1
3.0,0.0,14.0,7.0,275.0,47.0,0.0,1.0,0.2857142857142857,3.0,8.0,2
0.0,0.0,1.0,1.0,23.0,6.0,0.0,0.0,-1.0,2.0,3.0,2
0.0,0.0,2.0,2.0,15.0,2.0,0.0,0.0,-1.0,0.0,0.0,1
4.0,0.0,10.0,10.0,104.0,19.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,6.0,5.0,58.0,6.0,0.0,1.0,0.5,0.0,3.0,1
6.0,0.0,9.0,7.0,158.0,28.0,0.0,0.0,0.0,0.0,5.0,1
1.0,0.0,5.0,2.0,36.0,6.0,0.0,1.0,0.4,0.0,4.0,1
2.0,0.0,4.0,4.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,1.0,1
2.0,1.0,5.0,2.0,121.0,31.0,0.0,0.0,0.8,2.0,5.0,1
5.0,0.0,17.0,5.0,425.0,88.0,0.0,1.0,0.35294117647058826,2.0,13.0,2
3.0,1.0,5.0,5.0,28.0,9.0,0.0,0.0,0.0,1.0,1.0,2
0.0,0.0,10.0,10.0,60.0,10.0,0.0,0.0,-1.0,4.0,2.0,2
11.0,0.0,51.0,50.0,510.0,108.0,0.0,0.0,0.13725490196078433,16.0,5.0,2
0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
2.0,0.0,9.0,8.0,74.0,11.0,0.0,1.0,0.3333333333333333,0.0,2.0,1
1.0,0.0,4.0,4.0,20.0,5.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,2
1.0,0.0,6.0,6.0,48.0,9.0,0.0,0.0,0.5,0.0,1.0,1
9.0,0.0,3.0,2.0,72.0,6.0,0.0,0.0,0.0,0.0,0.0,1
4.0,0.0,8.0,5.0,91.0,16.0,0.0,0.0,0.0,2.0,5.0,1
5.0,0.0,13.0,13.0,120.0,30.0,0.0,0.0,0.15384615384615385,20.0,2.0,2
1.0,0.0,3.0,2.0,15.0,4.0,0.0,0.0,0.0,1.0,0.0,2
7.0,0.0,21.0,21.0,186.0,23.0,1.0,0.0,0.7619047619047619,27.0,3.0,1
3.0,0.0,7.0,7.0,82.0,17.0,0.0,2.0,0.0,14.0,1.0,2
13.0,2.0,12.0,10.0,238.0,43.0,0.0,0.0,0.3333333333333333,0.0,13.0,1
1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,4.0,1
2.0,0.0,3.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,1
7.0,2.0,4.0,3.0,40.0,5.0,0.0,0.0,0.0,2.0,1.0,1
15.0,0.0,33.0,21.0,453.0,81.0,0.0,0.0,0.06060606060606061,1.0,14.0,2
0.0,0.0,2.0,1.0,11.0,3.0,0.0,0.0,-1.0,2.0,2.0,2
13.0,3.0,16.0,5.0,130.0,26.0,0.0,0.0,0.25,3.0,5.0,1
6.0,0.0,14.0,14.0,110.0,17.0,0.0,0.0,0.0,6.0,0.0,2
3.0,2.0,4.0,4.0,22.0,5.0,0.0,0.0,0.5,2.0,1.0,2
1.0,0.0,6.0,6.0,20.0,6.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,15.0,0.0,79.0,15.0,0.0,0.0,-1.0,19.0,0.0,2
2.0,0.0,2.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,9.0,8.0,37.0,10.0,0.0,0.0,0.0,1.0,4.0,2
0.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,-1.0,0.0,2.0,1
1.0,0.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2
6.0,0.0,9.0,3.0,64.0,11.0,0.0,1.0,0.7777777777777778,0.0,0.0,2
3.0,0.0,9.0,9.0,83.0,12.0,0.0,0.0,0.5555555555555556,3.0,1.0,2
3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-1.0,2.0,0.0,2
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1
3.0,0.0,6.0,6.0,45.0,10.0,4.0,0.0,0.5,5.0,4.0,2
4.0,0.0,9.0,9.0,113.0,26.0,0.0,2.0,0.0,4.0,1.0,2
11.0,0.0,46.0,45.0,679.0,75.0,0.0,0.0,0.043478260869565216,4.0,2.0,1
1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,3.0,0.0,2
2.0,0.0,4.0,4.0,143.0,28.0,0.0,0.0,0.0,2.0,2.0,2
0.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,-1.0,1.0,0.0,2
2.0,0.0,7.0,6.0,108.0,17.0,0.0,0.0,0.0,2.0,1.0,2
0.0,0.0,1.0,1.0,13.0,1.0,1.0,0.0,-1.0,1.0,0.0,2
1.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,0.0,2.0,0.0,1
1.0,0.0,2.0,2.0,34.0,6.0,0.0,0.0,0.0,0.0,3.0,2
0.0,0.0,10.0,10.0,60.0,10.0,0.0,0.0,-1.0,3.0,2.0,2
1.0,0.0,3.0,3.0,54.0,3.0,0.0,0.0,0.6666666666666666,0.0,1.0,1
2.0,0.0,1.0,1.0,27.0,2.0,0.0,0.0,0.0,0.0,6.0,1
0.0,0.0,16.0,16.0,161.0,19.0,0.0,0.0,-1.0,0.0,2.0,1
3.0,0.0,24.0,20.0,154.0,36.0,0.0,2.0,0.0,0.0,4.0,2
0.0,0.0,1.0,1.0,20.0,4.0,0.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,2.0,2.0,17.0,2.0,0.0,1.0,-1.0,0.0,1.0,1
32.0,0.0,51.0,46.0,503.0,98.0,0.0,0.0,0.17647058823529413,2.0,11.0,2
0.0,0.0,1.0,0.0,12.0,2.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,5.0,5.0,30.0,8.0,0.0,0.0,0.6,1.0,3.0,2
35.0,0.0,34.0,29.0,587.0,103.0,0.0,0.0,0.0,4.0,16.0,2
1.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,2.0,1
22.0,0.0,42.0,35.0,601.0,86.0,0.0,0.0,0.19047619047619047,3.0,12.0,2
0.0,0.0,2.0,2.0,43.0,8.0,0.0,1.0,-1.0,0.0,1.0,2
1.0,0.0,2.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,6.0,6.0,25.0,8.0,0.0,0.0,-1.0,1.0,0.0,2
10.0,0.0,24.0,22.0,501.0,90.0,0.0,1.0,0.375,28.0,4.0,2
1.0,0.0,2.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,2
2.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0,2
0.0,0.0,7.0,7.0,50.0,7.0,1.0,1.0,-1.0,19.0,3.0,1
0.0,0.0,5.0,5.0,29.0,5.0,0.0,0.0,-1.0,17.0,0.0,2
1.0,0.0,7.0,6.0,75.0,12.0,0.0,2.0,0.7142857142857143,3.0,7.0,1
5.0,1.0,4.0,4.0,51.0,8.0,0.0,0.0,0.5,3.0,2.0,1
4.0,0.0,2.0,2.0,42.0,4.0,0.0,1.0,0.0,0.0,2.0,2
1.0,0.0,7.0,7.0,85.0,10.0,0.0,0.0,1.0,3.0,0.0,2
1.0,0.0,2.0,0.0,51.0,8.0,0.0,0.0,0.0,0.0,4.0,1
0.0,0.0,7.0,7.0,41.0,7.0,0.0,0.0,-1.0,2.0,2.0,2
0.0,0.0,8.0,0.0,10.0,8.0,2.0,0.0,-1.0,1.0,1.0,2
0.0,0.0,1.0,1.0,72.0,6.0,0.0,0.0,-1.0,0.0,1.0,2
12.0,0.0,19.0,12.0,300.0,60.0,0.0,0.0,0.10526315789473684,5.0,5.0,2
1.0,0.0,4.0,1.0,52.0,6.0,0.0,0.0,0.5,1.0,2.0,2
3.0,0.0,3.0,2.0,30.0,4.0,0.0,0.0,0.0,3.0,3.0,2
8.0,0.0,3.0,2.0,54.0,10.0,0.0,0.0,0.0,1.0,1.0,2
14.0,0.0,56.0,55.0,468.0,91.0,0.0,1.0,0.05357142857142857,2.0,16.0,2
0.0,0.0,7.0,0.0,42.0,7.0,0.0,1.0,-1.0,0.0,0.0,1
6.0,0.0,12.0,7.0,229.0,36.0,0.0,0.0,0.3333333333333333,4.0,2.0,2
0.0,0.0,1.0,1.0,19.0,1.0,9.0,0.0,-1.0,1.0,1.0,2
1.0,0.0,3.0,3.0,16.0,4.0,0.0,0.0,0.0,3.0,2.0,2
21.0,0.0,17.0,14.0,276.0,48.0,0.0,0.0,0.0,4.0,9.0,2
3.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,2
1.0,0.0,5.0,5.0,15.0,5.0,0.0,0.0,0.8,0.0,2.0,1
1.0,0.0,2.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,1.0,1
4.0,3.0,5.0,3.0,132.0,24.0,0.0,0.0,0.6,1.0,2.0,2
2.0,0.0,12.0,12.0,96.0,23.0,0.0,0.0,0.0,1.0,3.0,2
0.0,0.0,1.0,0.0,13.0,2.0,0.0,1.0,-1.0,0.0,2.0,1
6.0,0.0,4.0,3.0,57.0,4.0,1.0,2.0,1.0,0.0,2.0,1
0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,21.0,19.0,167.0,28.0,0.0,0.0,-1.0,0.0,7.0,2
3.0,0.0,3.0,3.0,45.0,3.0,0.0,1.0,0.6666666666666666,0.0,0.0,1
0.0,0.0,4.0,3.0,66.0,11.0,0.0,0.0,-1.0,0.0,5.0,1
1.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,2
1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,-1.0,1.0,0.0,1
52.0,15.0,113.0,102.0,1291.0,286.0,2.0,0.0,0.061946902654867256,3.0,14.0,2
6.0,0.0,8.0,8.0,56.0,17.0,0.0,0.0,0.0,2.0,1.0,2
3.0,0.0,5.0,5.0,39.0,9.0,0.0,1.0,0.0,0.0,2.0,1
16.0,8.0,25.0,25.0,224.0,46.0,0.0,0.0,0.0,2.0,15.0,2
3.0,0.0,7.0,5.0,97.0,18.0,1.0,0.0,0.0,4.0,3.0,2
4.0,0.0,3.0,1.0,152.0,16.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,2.0,1.0,82.0,23.0,0.0,1.0,-1.0,0.0,2.0,1
0.0,0.0,11.0,11.0,13.0,11.0,2.0,0.0,-1.0,2.0,0.0,2
3.0,2.0,2.0,2.0,44.0,2.0,0.0,0.0,1.0,0.0,1.0,1
1.0,0.0,4.0,4.0,34.0,4.0,0.0,0.0,1.0,2.0,0.0,2
2.0,0.0,9.0,7.0,77.0,10.0,0.0,0.0,0.2222222222222222,1.0,7.0,2
1.0,0.0,4.0,1.0,17.0,4.0,0.0,1.0,0.0,0.0,1.0,1
8.0,0.0,13.0,11.0,139.0,29.0,0.0,0.0,0.3076923076923077,1.0,4.0,2
5.0,0.0,2.0,2.0,50.0,4.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,9.0,9.0,61.0,10.0,0.0,0.0,0.4444444444444444,0.0,4.0,1
0.0,0.0,4.0,4.0,35.0,8.0,0.0,2.0,-1.0,1.0,1.0,2
4.0,0.0,11.0,7.0,135.0,21.0,2.0,1.0,0.2727272727272727,0.0,4.0,2
2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-1.0,1.0,1.0,1
3.0,0.0,7.0,6.0,46.0,8.0,0.0,1.0,0.0,0.0,0.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
29.0,0.0,19.0,9.0,429.0,71.0,0.0,0.0,0.0,3.0,20.0,2
0.0,0.0,3.0,3.0,28.0,3.0,0.0,2.0,-1.0,0.0,3.0,1
33.0,0.0,172.0,153.0,1995.0,234.0,0.0,0.0,0.01744186046511628,7.0,6.0,1
1.0,0.0,4.0,4.0,20.0,5.0,0.0,1.0,0.0,0.0,1.0,1
6.0,0.0,9.0,8.0,144.0,18.0,0.0,0.0,0.0,6.0,3.0,2
1.0,0.0,4.0,2.0,107.0,22.0,0.0,0.0,0.0,1.0,1.0,2
1.0,0.0,5.0,5.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,1
8.0,0.0,19.0,18.0,163.0,43.0,0.0,0.0,0.10526315789473684,2.0,1.0,2
0.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0,-1.0,0.0,0.0,2
0.0,0.0,1.0,1.0,17.0,6.0,0.0,1.0,-1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,1.0,1.0,38.0,9.0,0.0,0.0,-1.0,0.0,1.0,1
0.0,0.0,2.0,1.0,24.0,7.0,0.0,0.0,-1.0,1.0,0.0,2
2.0,0.0,2.0,1.0,18.0,3.0,0.0,1.0,1.0,0.0,3.0,2
1.0,0.0,2.0,2.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,1
10.0,0.0,21.0,13.0,367.0,55.0,0.0,1.0,0.14285714285714285,1.0,4.0,2
2.0,0.0,2.0,2.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,17.0,17.0,46.0,17.0,1.0,0.0,-1.0,10.0,3.0,2
2.0,0.0,5.0,0.0,31.0,6.0,0.0,2.0,0.4,0.0,1.0,1
3.0,0.0,2.0,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,4.0,4.0,15.0,4.0,0.0,1.0,0.0,0.0,1.0,1
3.0,0.0,42.0,42.0,308.0,48.0,0.0,1.0,0.0,0.0,2.0,1
6.0,0.0,21.0,18.0,261.0,38.0,0.0,0.0,0.0,8.0,3.0,2
2.0,0.0,2.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,2.0,2
7.0,0.0,11.0,10.0,71.0,16.0,0.0,0.0,0.8181818181818182,1.0,5.0,2
0.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,-1.0,1.0,1.0,2
7.0,0.0,9.0,9.0,55.0,17.0,0.0,0.0,0.0,0.0,3.0,2
8.0,0.0,3.0,2.0,71.0,12.0,0.0,0.0,0.0,1.0,2.0,2
30.0,0.0,34.0,19.0,829.0,154.0,0.0,0.0,0.11764705882352941,20.0,3.0,1
2.0,0.0,2.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,3.0,1.0,89.0,16.0,0.0,1.0,-1.0,1.0,3.0,1
4.0,0.0,4.0,4.0,49.0,8.0,1.0,0.0,0.0,2.0,2.0,2
0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
1.0,0.0,11.0,10.0,107.0,11.0,0.0,0.0,0.36363636363636365,0.0,12.0,1
1.0,0.0,24.0,24.0,157.0,55.0,0.0,0.0,0.6666666666666666,29.0,6.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,1.0,1.0,28.0,4.0,0.0,0.0,0.0,0.0,5.0,1
4.0,3.0,5.0,3.0,40.0,9.0,0.0,0.0,0.0,4.0,1.0,2
3.0,0.0,17.0,16.0,153.0,26.0,1.0,1.0,0.0,1.0,3.0,1
0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,0.0,0.0,1
2.0,0.0,7.0,7.0,73.0,10.0,0.0,0.0,0.2857142857142857,0.0,0.0,1
13.0,13.0,20.0,20.0,254.0,33.0,1.0,0.0,-1.0,58.0,8.0,2
55.0,0.0,112.0,50.0,3128.0,522.0,0.0,0.0,0.10714285714285714,8.0,27.0,2
0.0,0.0,2.0,2.0,19.0,2.0,0.0,0.0,-1.0,1.0,0.0,2
0.0,0.0,1.0,1.0,35.0,2.0,0.0,0.0,-1.0,0.0,1.0,2
5.0,0.0,15.0,15.0,132.0,23.0,0.0,0.0,0.4,8.0,2.0,2
1.0,1.0,2.0,2.0,54.0,11.0,0.0,0.0,1.0,0.0,2.0,1
97.0,1.0,95.0,79.0,1361.0,243.0,0.0,1.0,0.17894736842105263,2.0,13.0,2
6.0,3.0,7.0,7.0,51.0,7.0,0.0,0.0,0.42857142857142855,0.0,3.0,1
2.0,0.0,12.0,12.0,96.0,23.0,0.0,0.0,0.0,1.0,3.0,2
0.0,0.0,5.0,5.0,20.0,5.0,0.0,2.0,-1.0,1.0,1.0,2
1.0,0.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,4.0,2.0,63.0,9.0,0.0,0.0,0.75,0.0,6.0,1
0.0,0.0,3.0,3.0,22.0,3.0,0.0,0.0,-1.0,1.0,2.0,2
2.0,0.0,3.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,-1.0,0.0,2.0,1
1.0,0.0,2.0,2.0,34.0,4.0,0.0,0.0,0.0,49.0,1.0,2
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1
0.0,0.0,8.0,8.0,60.0,8.0,0.0,0.0,-1.0,0.0,4.0,1
1.0,0.0,2.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,2
10.0,3.0,9.0,9.0,91.0,17.0,0.0,0.0,0.0,0.0,9.0,2
15.0,0.0,16.0,9.0,311.0,40.0,0.0,1.0,0.1875,0.0,7.0,1
3.0,0.0,8.0,7.0,62.0,16.0,0.0,0.0,0.5,0.0,3.0,1
0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,-1.0,0.0,0.0,2
